idno,videoname,qnumber,response,correctness
021,friends1_fmri.mp4,1,3,incorrect
021,friends1_fmri.mp4,2,2,correct
021,friends1_fmri.mp4,3,1,correct
021,friends1_fmri.mp4,4,1,correct
