idno,videoname,qnumber,response,correctness
013,friends1_fmri.mp4,1,3,incorrect
013,friends1_fmri.mp4,2,4,incorrect
013,friends1_fmri.mp4,3,4,incorrect
013,friends1_fmri.mp4,4,1,correct
