idno,videoname,qnumber,response,correctness
015,friends2_fmri.mp4,5,2,incorrect
015,friends2_fmri.mp4,6,1,incorrect
015,friends2_fmri.mp4,7,3,correct
015,friends2_fmri.mp4,8,4,correct
