ParticipantID,WordIndex,ThemeWord,RT (s)
023,1,marriage,30.942339900066145
023,2,breakups,22.684684599982575
023,3,moodswings,20.349288500030525
023,4,friendship,14.478018900030293
023,5,stress,8.673318999935873
023,6,romance,6.171227099956013
023,7,emotional,34.410950000048615
023,8,travel,6.722345400019549
023,9,memories,29.573083200026304
023,10,confessions,9.70760359999258
