ParticipantID,WordIndex,ThemeWord,RT (s)
021,1,travel,15.95812900000601
021,2,wedding,3.653450099998736
021,3,bachelor,7.338264700010768
021,4,bachlorette,8.206097200003569
021,5,weddingring,12.15975299999991
021,6,duck,3.452788699985831
021,7,camera,7.546298800007207
021,8,pregnant,6.489325200003805
021,9,demolition,14.078199600000517
021,10,love,11.691880799990031
