ParticipantID,WordIndex,ThemeWord,RT (s)
027,1,friendship,46.05233670002781
027,2,romance,20.03226920007728
027,3,travel,16.30267409980297
027,4,arguing,12.511244300054386
027,5,pregnancy,6.654851499944925
027,6,wedding,8.456665199948475
027,7,drama,23.401864599902183
027,8,breakup,17.664290100103244
027,9,heartbreak,12.693365599960089
027,10,emotional,16.613465799950063
