ParticipantID,WordIndex,ThemeWord,RT (s)
024,1,love,5.492628699867055
024,2,regret,1.3512281000148505
024,3,marriage,1.4504195998888463
024,4,friendship,4.922985899960622
024,5,spark,5.420936200069264
024,6,laughter,9.74800239992328
024,7,sarcasm,1.8683712999336421
024,8,pregnancy,13.327280400088057
024,9,fairness,16.96356760011986
024,10,rekindling,3.8863148000091314
