ParticipantID,WordIndex,ThemeWord,RT (s)
020,1,wedding,9.270851999986917
020,2,love,14.129082200000994
020,3,break,3.5188409000402316
020,4,ducks,5.170490700053051
020,5,london,4.670571300084703
020,6,pregnant,5.737033799989149
020,7,bachelor,9.724282500101253
020,8,confession,38.39721920003649
020,9,expensive,33.32772640010808
020,10,destination,12.358829900040291
