ParticipantID,WordIndex,ThemeWord,RT (s)
015,1,funny,3.8638593999203295
015,2,friendship,6.755913299974054
015,3,romance,6.3216570999938995
015,4,regret,2.73561940016225
015,5,happiness,17.549213000107557
015,6,love,9.191036499803886
015,7,movingon,17.230280100135133
015,8,travel,4.753281299956143
015,9,sadness,34.44438110012561
015,10,travel,3.3864625999704003
