ParticipantID,WordIndex,ThemeWord,RT (s)
013,1,wedding,7.553461999981664
013,2,pregnant,8.940324199968018
013,3,london,5.304324900032952
013,4,bestman,10.159631800022908
013,5,ring,13.894492999999784
013,6,love,20.48282180004753
013,7,duck,6.3057897998951375
013,8,party,35.71093870000914
013,9,friends,6.056728899944574
013,10,pregnancy,61.8160892999731
