ParticipantID,WordIndex,ThemeWord,RT (s)
026,1,wedding,3.939312700065784
026,2,love,3.1220408000517637
026,3,emotions,9.708169299992733
026,4,funny,2.1841538000153378
026,5,eventful,7.623026699991897
026,6,rollercoaster,4.637009000056423
026,7,friendship,5.637924500042573
026,8,life,6.021197600057349
026,9,emotional,17.88068399997428
026,10,humourous,13.290837500011548
