ParticipantID,WordIndex,ThemeWord,RT (s)
017,1,love,6.348838499980047
017,2,emotions,6.2711171000264585
017,3,friends,6.672991400002502
017,4,problems,35.977159500005655
017,5,relationships,45.3366887999
017,6,travel,9.857439999934286
017,7,pregnancy,9.12371129996609
017,8,revelations,102.39853479992598
017,9,memories,43.067510999972
017,10,happiness,50.42342120001558
