ParticipantID,WordIndex,ThemeWord,RT (s)
012,1,wedding,4.1288962999824435
012,2,love,1.5175232000183314
012,3,london,6.221638799994253
012,4,conflict,5.7705929999938235
012,5,friendship,13.793966500088573
012,6,travel,7.689539900049567
012,7,relationships,31.992319299955852
012,8,pregnancy,12.860380099969916
012,9,stress,12.50973749998957
012,10,yearning,15.61610230000224
