ParticipantID,WordIndex,ThemeWord,RT (s)
019,1,wedding,11.509304199833423
019,2,duck,6.404538500122726
019,3,love,1.8013975999783725
019,4,ring,1.8677717000246048
019,5,funny,9.593099000165239
019,6,food,2.9188959000166506
019,7,mad,9.34090909990482
019,8,london,9.140521599911153
019,9,cafe,11.258200599811971
019,10,break,20.685121099930257
