ParticipantID,VideoName,BoundaryTime(s)
2,friends3.mp4,12.347
2,friends3.mp4,18.084
2,friends3.mp4,42.003
2,friends3.mp4,51.444
2,friends3.mp4,70.46
2,friends3.mp4,74.396
2,friends3.mp4,75.449
2,friends3.mp4,76.681
2,friends3.mp4,77.282
2,friends3.mp4,78.316
2,friends3.mp4,79.568
2,friends3.mp4,80.601
2,friends3.mp4,81.769
2,friends3.mp4,83.186
2,friends3.mp4,84.288
2,friends3.mp4,85.505
2,friends3.mp4,86.923
2,friends3.mp4,88.061
2,friends3.mp4,89.374
2,friends3.mp4,90.661
2,friends3.mp4,92.061
2,friends3.mp4,93.128
2,friends3.mp4,94.295
2,friends3.mp4,95.579
2,friends3.mp4,96.83
2,friends3.mp4,98.331
2,friends3.mp4,99.582
2,friends3.mp4,100.883
2,friends3.mp4,102.267
2,friends3.mp4,103.468
2,friends3.mp4,104.62
2,friends3.mp4,105.97
2,friends3.mp4,107.105
2,friends3.mp4,107.922
2,friends3.mp4,108.483
2,friends3.mp4,108.539
2,friends3.mp4,109.54
2,friends3.mp4,110.726
2,friends3.mp4,127.966
2,friends3.mp4,147.097
2,friends3.mp4,160.693
2,friends3.mp4,169.915
2,friends3.mp4,189.247
2,friends3.mp4,202.341
2,friends3.mp4,211.632
2,friends3.mp4,220.275
2,friends3.mp4,223.668
2,friends3.mp4,224.969
2,friends3.mp4,227.421
2,friends3.mp4,228.663
2,friends3.mp4,230.981
2,friends3.mp4,231.982
2,friends3.mp4,273.54
2,friends3.mp4,290.437
2,friends3.mp4,305.717
2,friends3.mp4,331.223
2,friends3.mp4,365.669
2,friends3.mp4,401.663
2,friends3.mp4,411.288
2,friends3.mp4,424.583
2,friends3.mp4,435.475
2,friends3.mp4,459.126
2,friends3.mp4,481.627
2,friends3.mp4,487.147
2,friends3.mp4,497.624
2,friends3.mp4,507.531
2,friends3.mp4,529.198
2,friends3.mp4,531.233
2,friends3.mp4,590.717
2,friends3.mp4,594.387
2,friends3.mp4,601.444
2,friends3.mp4,603.044
2,friends3.mp4,606.765
2,friends3.mp4,685.008
2,friends3.mp4,708.978
2,friends3.mp4,710.719
2,friends3.mp4,759.123
2,friends3.mp4,770.432
2,friends3.mp4,806.844
2,friends3.mp4,814.216
2,friends3.mp4,827.019
2,friends3.mp4,828.677
2,friends3.mp4,837.427
2,friends3.mp4,857.543
2,friends3.mp4,883.848
2,friends3.mp4,901.029
2,friends3.mp4,923.73
2,friends3.mp4,962.584
2,friends3.mp4,996.595
2,friends3.mp4,1017.561
2,friends3.mp4,1023.232
2,friends3.mp4,1028.169
2,friends3.mp4,1043.482
2,friends3.mp4,1059.255
2,friends3.mp4,1087.895
2,friends3.mp4,1109.43
2,friends3.mp4,1121.138
2,friends3.mp4,1140.486
2,friends3.mp4,1165.823
2,friends3.mp4,1206.614
2,friends3.mp4,1245.229
2,friends3.mp4,1263.576
2,friends3.mp4,1289.213
