Time(s),VisualChange
0.0,-3.5762786865234375e-07
1.0,-3.5762786865234375e-07
2.0,0.63198521733284
3.0,0.03785514831542969
4.0,0.3868896961212158
5.0,0.015120744705200195
6.0,0.021969258785247803
7.0,0.024889230728149414
8.0,0.01791369915008545
9.0,0.05409961938858032
10.0,0.12909328937530518
11.0,0.208754301071167
12.0,0.013292014598846436
13.0,0.036072611808776855
14.0,0.041084349155426025
15.0,0.014051496982574463
16.0,0.014528036117553711
17.0,0.16080689430236816
18.0,0.02287578582763672
19.0,0.019523918628692627
20.0,0.035244107246398926
21.0,0.036723792552948
22.0,0.021458327770233154
23.0,0.03055208921432495
24.0,0.13745653629302979
25.0,0.03416258096694946
26.0,0.04438161849975586
27.0,0.05979281663894653
28.0,0.04997819662094116
29.0,0.04359018802642822
30.0,0.02274775505065918
31.0,0.06265759468078613
32.0,0.003814697265625
33.0,0.22188711166381836
34.0,0.00898677110671997
35.0,0.009331285953521729
36.0,0.012501239776611328
37.0,0.009371340274810791
38.0,0.00528717041015625
39.0,0.00312650203704834
40.0,0.23172175884246826
41.0,0.02647686004638672
42.0,0.021524369716644287
43.0,0.04321110248565674
44.0,0.05755031108856201
45.0,0.05627256631851196
46.0,0.22868341207504272
47.0,0.15783429145812988
48.0,0.031412720680236816
49.0,0.15964287519454956
50.0,0.16892337799072266
51.0,0.05514955520629883
52.0,0.04200106859207153
53.0,0.03795623779296875
54.0,0.2524952292442322
55.0,0.19750547409057617
56.0,0.07548129558563232
57.0,0.1035948395729065
58.0,0.11652278900146484
59.0,0.028433680534362793
60.0,0.049474120140075684
61.0,0.01771080493927002
62.0,0.1567615270614624
63.0,0.011991262435913086
64.0,0.14991044998168945
65.0,0.0014538764953613281
66.0,0.03007948398590088
67.0,0.16483783721923828
68.0,0.08562254905700684
69.0,0.3961559534072876
70.0,0.04201769828796387
71.0,0.30627626180648804
72.0,0.13550835847854614
73.0,0.054729580879211426
74.0,0.23149293661117554
75.0,0.14136064052581787
76.0,0.1300044059753418
77.0,0.19301742315292358
78.0,0.0592198371887207
79.0,0.2694895267486572
80.0,0.11471056938171387
81.0,0.24049687385559082
82.0,0.12271392345428467
83.0,0.1327008605003357
84.0,0.04530853033065796
85.0,0.22007536888122559
