Time(s),VisualChange
0.0,1.1920928955078125e-07
1.0,1.1920928955078125e-07
2.0,0.004416048526763916
3.0,0.0002970099449157715
4.0,0.0023822784423828125
5.0,0.0005632638931274414
6.0,0.0009263157844543457
7.0,0.0010712146759033203
8.0,0.0005831718444824219
9.0,0.001301407814025879
10.0,0.002516627311706543
11.0,0.00386810302734375
12.0,0.000272214412689209
13.0,0.0007848739624023438
14.0,0.0009527206420898438
15.0,0.0005718469619750977
16.0,0.00040847063064575195
17.0,0.00306546688079834
18.0,0.0005597472190856934
19.0,0.0003203749656677246
20.0,0.0008268952369689941
21.0,0.0008413195610046387
22.0,0.0003802776336669922
23.0,0.0006108283996582031
24.0,0.0012928247451782227
25.0,0.0005548000335693359
26.0,0.0005987882614135742
27.0,0.000751495361328125
28.0,0.0006901025772094727
29.0,0.0005003213882446289
30.0,0.0004533529281616211
31.0,0.0008113384246826172
32.0,9.751319885253906e-05
33.0,0.002438485622406006
34.0,0.00021284818649291992
35.0,0.00023472309112548828
36.0,0.0002741217613220215
37.0,0.00011456012725830078
38.0,0.00010377168655395508
39.0,0.00015211105346679688
40.0,0.0030933618545532227
41.0,0.0005501508712768555
42.0,0.0003535747528076172
43.0,0.0007944107055664062
44.0,0.0008881688117980957
45.0,0.0007280111312866211
46.0,0.003225266933441162
47.0,0.005591273307800293
48.0,0.00029724836349487305
49.0,0.0036622285842895508
50.0,0.0028728246688842773
51.0,0.0003719329833984375
52.0,0.0004963278770446777
53.0,0.00048828125
54.0,0.0018033385276794434
55.0,0.0037584304809570312
56.0,0.004193782806396484
57.0,0.003035306930541992
58.0,0.0022792816162109375
59.0,0.00029343366622924805
60.0,0.0006748437881469727
61.0,0.00042819976806640625
62.0,0.0027670860290527344
63.0,0.00024384260177612305
64.0,0.0027723312377929688
65.0,4.649162292480469e-05
66.0,0.0005176663398742676
67.0,0.0022889375686645508
68.0,0.001125931739807129
69.0,0.0027773380279541016
70.0,0.0003902316093444824
71.0,0.001474618911743164
72.0,0.0008709430694580078
73.0,0.0005240440368652344
74.0,0.005529880523681641
75.0,0.005947589874267578
76.0,0.0018333196640014648
77.0,0.002640664577484131
78.0,0.00042361021041870117
79.0,0.00333482027053833
80.0,0.0015742182731628418
81.0,0.0021959543228149414
82.0,0.003401041030883789
83.0,0.002086639404296875
84.0,0.001137375831604004
85.0,0.002422511577606201
86.0,0.0022472739219665527
87.0,0.0015408992767333984
88.0,0.0018248558044433594
89.0,0.0010121464729309082
90.0,0.007414400577545166
91.0,0.00457388162612915
92.0,0.007741034030914307
93.0,0.001912236213684082
94.0,0.004657447338104248
95.0,0.004025936126708984
96.0,0.0025190114974975586
97.0,0.0032770633697509766
98.0,0.0029641389846801758
99.0,0.0015938878059387207
100.0,0.0014541149139404297
101.0,0.0041007399559021
102.0,0.0029997825622558594
103.0,0.002771735191345215
104.0,0.004446864128112793
105.0,0.00575411319732666
106.0,0.00251847505569458
107.0,0.0021268129348754883
108.0,0.0018007755279541016
109.0,0.002386808395385742
110.0,0.007504761219024658
111.0,0.00325775146484375
112.0,0.0003007054328918457
113.0,0.008037805557250977
114.0,1.3113021850585938e-06
115.0,0.0
116.0,0.0
117.0,0.000876009464263916
118.0,0.010777413845062256
119.0,0.00027740001678466797
120.0,0.0031562447547912598
121.0,0.0016570687294006348
122.0,0.0005012154579162598
123.0,0.0022148489952087402
124.0,0.00032150745391845703
125.0,0.0001977682113647461
126.0,0.0027663111686706543
127.0,0.0008095502853393555
128.0,0.00035119056701660156
129.0,0.0031603574752807617
130.0,0.006793975830078125
131.0,0.0012016892433166504
132.0,0.0017810463905334473
133.0,0.001836538314819336
134.0,0.0022801756858825684
135.0,0.00046241283416748047
136.0,0.002723097801208496
137.0,0.0010584592819213867
138.0,0.004084885120391846
139.0,8.690357208251953e-05
140.0,0.0032349824905395508
141.0,0.00015491247177124023
142.0,0.0002517104148864746
143.0,0.0013309717178344727
144.0,0.005414724349975586
145.0,0.00013047456741333008
146.0,0.0001080632209777832
147.0,0.00024110078811645508
148.0,0.00030803680419921875
149.0,0.00017917156219482422
150.0,0.004411935806274414
151.0,0.0017690062522888184
152.0,0.0004194974899291992
153.0,0.0003681778907775879
154.0,0.0016169548034667969
155.0,0.001401662826538086
156.0,0.002061307430267334
157.0,0.0019254088401794434
158.0,0.0008500218391418457
159.0,0.0034589767456054688
160.0,0.0015328526496887207
161.0,0.000502467155456543
162.0,0.0001951456069946289
163.0,0.0012241601943969727
164.0,0.0037039518356323242
165.0,0.0006624460220336914
166.0,0.00647282600402832
167.0,0.0021052956581115723
168.0,0.00380784273147583
169.0,0.002724587917327881
170.0,0.004461765289306641
171.0,0.0008890032768249512
172.0,0.004956722259521484
173.0,0.003145933151245117
174.0,0.0003006458282470703
175.0,0.003872215747833252
176.0,0.0006865859031677246
177.0,0.0004538297653198242
178.0,0.0029465556144714355
179.0,0.00021511316299438477
180.0,0.0023651123046875
181.0,0.0004410743713378906
182.0,0.0007013678550720215
183.0,0.001132369041442871
184.0,0.000507354736328125
185.0,0.0012214183807373047
186.0,0.0004763603210449219
187.0,0.0010089278221130371
188.0,0.00017064809799194336
189.0,0.0002193450927734375
190.0,0.0009259581565856934
191.0,0.00031316280364990234
192.0,0.0012351274490356445
193.0,0.0017824172973632812
194.0,0.000681757926940918
195.0,0.0017734766006469727
196.0,0.00037026405334472656
197.0,0.0010852813720703125
198.0,0.0008783936500549316
199.0,0.0004724264144897461
200.0,0.0006048679351806641
201.0,0.001120924949645996
202.0,0.003137052059173584
203.0,0.00574880838394165
204.0,0.004807591438293457
205.0,0.0008348226547241211
206.0,0.0022270679473876953
207.0,0.0015917420387268066
208.0,0.0010989904403686523
209.0,0.0007921457290649414
