Time(s),VisualChange
0.0,0.02426624298095703
1.0,0.03361368179321289
2.0,0.01491636037826538
3.0,0.011094927787780762
4.0,0.010668277740478516
5.0,0.0074926018714904785
6.0,0.018172502517700195
7.0,0.017441511154174805
8.0,0.008918821811676025
9.0,0.009072721004486084
10.0,0.01606762409210205
11.0,0.00947648286819458
12.0,0.010914921760559082
13.0,0.01147472858428955
14.0,0.05926698446273804
15.0,0.05420684814453125
16.0,0.043965280055999756
17.0,0.020508170127868652
18.0,0.03832221031188965
19.0,0.04730105400085449
20.0,0.04687178134918213
21.0,0.023171544075012207
22.0,0.014308929443359375
23.0,0.046529531478881836
24.0,0.03248584270477295
25.0,0.020614147186279297
26.0,0.012737095355987549
27.0,0.011410951614379883
28.0,0.01975029706954956
29.0,0.013473451137542725
30.0,0.01716148853302002
31.0,0.2448216676712036
32.0,0.055085957050323486
33.0,0.0367855429649353
34.0,0.054535508155822754
35.0,0.09371042251586914
36.0,0.05634194612503052
37.0,0.019610166549682617
38.0,0.018469810485839844
39.0,0.01724100112915039
40.0,0.14619433879852295
41.0,0.3905244469642639
42.0,0.003589630126953125
43.0,0.0025607943534851074
44.0,0.004491448402404785
45.0,0.00548321008682251
46.0,0.005211591720581055
47.0,0.009392380714416504
48.0,0.009272634983062744
49.0,0.005822539329528809
50.0,0.30645042657852173
51.0,0.0027164816856384277
52.0,0.004903018474578857
53.0,0.006350517272949219
54.0,0.007450878620147705
55.0,0.009925603866577148
56.0,0.016853272914886475
57.0,0.006050407886505127
58.0,0.005550086498260498
59.0,0.0019574761390686035
60.0,0.0012606382369995117
61.0,0.0011475086212158203
62.0,0.001034379005432129
63.0,0.0014094114303588867
64.0,0.11911725997924805
65.0,0.007945656776428223
66.0,0.1155967116355896
67.0,0.06722831726074219
68.0,0.036765336990356445
69.0,0.1020592451095581
70.0,0.06611895561218262
71.0,0.0260012149810791
72.0,0.0881001353263855
73.0,0.04847109317779541
74.0,0.03766942024230957
75.0,0.016517162322998047
76.0,0.03185462951660156
77.0,0.4131523370742798
78.0,0.017690837383270264
79.0,0.017570972442626953
80.0,0.007364988327026367
81.0,0.014842510223388672
82.0,0.027155578136444092
83.0,0.014046192169189453
84.0,0.02398991584777832
85.0,0.2977508306503296
86.0,0.0817800760269165
87.0,0.07746440172195435
88.0,0.08700764179229736
89.0,0.12783634662628174
90.0,0.018183410167694092
91.0,0.02445274591445923
92.0,0.019840478897094727
93.0,0.011514782905578613
94.0,0.014634013175964355
95.0,0.2808135747909546
96.0,0.015642881393432617
97.0,0.07086306810379028
98.0,0.046204447746276855
99.0,0.24763453006744385
100.0,0.02515578269958496
101.0,0.040413856506347656
102.0,0.27103638648986816
103.0,0.04356396198272705
104.0,0.22161662578582764
105.0,0.015764355659484863
106.0,0.013379275798797607
107.0,0.01691150665283203
108.0,0.12284731864929199
109.0,0.04178428649902344
110.0,0.037286996841430664
111.0,0.003058791160583496
112.0,0.004114508628845215
113.0,0.004027009010314941
114.0,0.014292716979980469
115.0,0.03364992141723633
116.0,0.028145790100097656
117.0,0.04287904500961304
118.0,0.009138345718383789
119.0,0.08351612091064453
120.0,0.0075463056564331055
121.0,0.004018425941467285
122.0,0.007033705711364746
123.0,0.009711861610412598
124.0,0.003383040428161621
125.0,0.00433880090713501
126.0,0.002807021141052246
127.0,0.003450453281402588
128.0,0.007709324359893799
129.0,0.016560792922973633
130.0,0.01344919204711914
131.0,0.013424873352050781
132.0,0.0054062604904174805
133.0,0.0963127613067627
134.0,0.0013804435729980469
135.0,0.0015162229537963867
136.0,0.0020636320114135742
137.0,0.001062154769897461
138.0,0.0010195374488830566
139.0,0.001094818115234375
140.0,0.003103911876678467
141.0,0.09320998191833496
142.0,0.016338706016540527
143.0,0.007639825344085693
144.0,0.0018339157104492188
145.0,0.0019313693046569824
146.0,0.0020539164543151855
147.0,0.007992982864379883
148.0,0.0023667216300964355
149.0,0.09516048431396484
150.0,0.007016241550445557
151.0,0.006361603736877441
152.0,0.0747498869895935
153.0,0.1668093204498291
154.0,0.00242769718170166
155.0,0.0008755326271057129
156.0,0.19154250621795654
157.0,0.10428255796432495
158.0,0.029168903827667236
159.0,0.038190364837646484
160.0,0.007459402084350586
161.0,0.013687610626220703
162.0,0.010895133018493652
163.0,0.003346562385559082
164.0,0.0015963315963745117
165.0,0.010490238666534424
166.0,0.18683314323425293
167.0,0.0806378722190857
168.0,0.08707618713378906
169.0,0.0909508466720581
170.0,0.06616330146789551
171.0,0.059969544410705566
172.0,0.05768662691116333
173.0,0.049987077713012695
174.0,0.19254344701766968
175.0,0.07257080078125
176.0,0.05572664737701416
177.0,0.12000429630279541
178.0,0.42948830127716064
179.0,0.0011686086654663086
180.0,0.001270294189453125
181.0,0.0010519027709960938
182.0,0.001308739185333252
183.0,0.0008367300033569336
184.0,0.0016222000122070312
185.0,0.36955690383911133
186.0,0.041522860527038574
187.0,0.013606429100036621
188.0,0.006439089775085449
189.0,0.005819857120513916
190.0,0.3853132724761963
191.0,0.0005101561546325684
192.0,0.0004729032516479492
193.0,0.0006622076034545898
194.0,0.2041006088256836
195.0,0.01301431655883789
196.0,0.02345496416091919
197.0,0.016458511352539062
198.0,0.026999175548553467
199.0,0.01915419101715088
200.0,0.020699143409729004
201.0,0.022081077098846436
202.0,0.07579600811004639
203.0,0.026555538177490234
204.0,0.022055864334106445
205.0,0.035950422286987305
206.0,0.045814692974090576
207.0,0.04684925079345703
208.0,0.02712470293045044
209.0,0.24037468433380127
210.0,0.00821542739868164
211.0,0.010758817195892334
212.0,0.01755702495574951
213.0,0.022353529930114746
214.0,0.03571343421936035
215.0,0.04462885856628418
216.0,0.029520750045776367
217.0,0.020565569400787354
218.0,0.026415109634399414
219.0,0.028987407684326172
220.0,0.04615306854248047
221.0,0.02935957908630371
222.0,0.028126001358032227
223.0,0.022487640380859375
224.0,0.02198183536529541
225.0,0.026103496551513672
226.0,0.030487120151519775
227.0,0.018677353858947754
228.0,0.0065877437591552734
229.0,0.42675626277923584
230.0,0.09194791316986084
231.0,0.06747502088546753
232.0,0.13801157474517822
233.0,0.13297653198242188
234.0,0.007799744606018066
235.0,0.0074307918548583984
236.0,0.35069704055786133
237.0,0.0024049878120422363
238.0,0.0003019571304321289
239.0,0.001255810260772705
240.0,0.004623889923095703
241.0,0.0022083520889282227
242.0,0.00339430570602417
243.0,0.0031479597091674805
244.0,0.0012194514274597168
245.0,0.0011487007141113281
246.0,0.3126187324523926
247.0,0.0016678571701049805
248.0,0.0008368492126464844
249.0,0.0011009573936462402
250.0,0.0019187331199645996
251.0,0.11519932746887207
252.0,0.0009135603904724121
253.0,0.0012407302856445312
254.0,0.0033230185508728027
255.0,0.0023009181022644043
256.0,0.00256192684173584
257.0,0.1178731918334961
258.0,0.000732421875
259.0,0.0008072853088378906
260.0,0.0009142160415649414
261.0,0.0015416741371154785
262.0,0.0024278759956359863
263.0,0.0014641284942626953
264.0,0.0014229416847229004
265.0,0.0014740824699401855
266.0,0.0018191337585449219
267.0,0.32701462507247925
268.0,0.0030356645584106445
269.0,0.0038614273071289062
270.0,0.004520893096923828
271.0,0.004793405532836914
272.0,0.008001923561096191
273.0,0.22194862365722656
274.0,0.03059232234954834
275.0,0.002669215202331543
276.0,0.012385010719299316
277.0,0.008619248867034912
278.0,0.007910370826721191
279.0,0.009917199611663818
280.0,0.005745410919189453
281.0,0.004976987838745117
282.0,0.004346728324890137
283.0,0.006292462348937988
284.0,0.005860805511474609
285.0,0.007461607456207275
286.0,0.008038938045501709
287.0,0.009918212890625
288.0,0.02523130178451538
289.0,0.009470820426940918
290.0,0.005728602409362793
291.0,0.0046975016593933105
292.0,0.009406507015228271
293.0,0.005217254161834717
294.0,0.011276006698608398
295.0,0.009626328945159912
296.0,0.02929091453552246
297.0,0.10685646533966064
298.0,0.09553074836730957
299.0,0.11131978034973145
300.0,0.053919970989227295
301.0,0.266396164894104
302.0,0.027413010597229004
303.0,0.02882164716720581
304.0,0.04855835437774658
305.0,0.07465898990631104
306.0,0.04627811908721924
307.0,0.052930235862731934
308.0,0.03509378433227539
309.0,0.11393976211547852
310.0,0.017215490341186523
311.0,0.061135828495025635
312.0,0.07094794511795044
313.0,0.19949042797088623
314.0,0.043057918548583984
315.0,0.037453651428222656
316.0,0.07008987665176392
317.0,0.03635537624359131
318.0,0.027303576469421387
319.0,0.042079269886016846
320.0,0.024186134338378906
321.0,0.025560975074768066
322.0,0.03700554370880127
323.0,0.053790926933288574
324.0,0.05477482080459595
325.0,0.1353611946105957
326.0,0.10198259353637695
327.0,0.060524582862854004
328.0,0.049502015113830566
329.0,0.04386913776397705
330.0,0.015960991382598877
331.0,0.08772027492523193
332.0,0.006216883659362793
333.0,0.0072678327560424805
334.0,0.004141032695770264
335.0,0.01015692949295044
336.0,0.036843299865722656
337.0,0.02813863754272461
338.0,0.16039395332336426
339.0,0.01741039752960205
340.0,0.029482662677764893
341.0,0.028148651123046875
342.0,0.028084397315979004
343.0,0.01851755380630493
344.0,0.015192508697509766
345.0,0.02344691753387451
346.0,0.036563873291015625
347.0,0.031212806701660156
348.0,0.22005891799926758
349.0,0.07238548994064331
350.0,0.040770113468170166
351.0,0.02137899398803711
352.0,0.027637839317321777
353.0,0.04960000514984131
354.0,0.14312803745269775
355.0,0.02849036455154419
356.0,0.03710830211639404
357.0,0.013910949230194092
358.0,0.006789207458496094
359.0,0.04456084966659546
360.0,
