ParticipantID,VideoName,BoundaryTime(s)
018,friends3_fmri.mp4,-11.72
018,friends3_fmri.mp4,-0.011
018,friends3_fmri.mp4,83.234
018,friends3_fmri.mp4,93.808
018,friends3_fmri.mp4,98.479
018,friends3_fmri.mp4,101.565
018,friends3_fmri.mp4,108.17
018,friends3_fmri.mp4,112.523
018,friends3_fmri.mp4,116.109
018,friends3_fmri.mp4,127.851
018,friends3_fmri.mp4,132.839
018,friends3_fmri.mp4,150.102
018,friends3_fmri.mp4,192.536
018,friends3_fmri.mp4,241.007
018,friends3_fmri.mp4,253.6
018,friends3_fmri.mp4,326.991
018,friends3_fmri.mp4,399.182
018,friends3_fmri.mp4,414.561
018,friends3_fmri.mp4,430.256
018,friends3_fmri.mp4,508.436
018,friends3_fmri.mp4,572.185
018,friends3_fmri.mp4,573.953
018,friends3_fmri.mp4,702.954
018,friends3_fmri.mp4,786.154
018,friends3_fmri.mp4,788.488
018,friends3_fmri.mp4,893.204
018,friends3_fmri.mp4,896.207
018,friends3_fmri.mp4,898.408
018,friends3_fmri.mp4,933.953
018,friends3_fmri.mp4,1019.387
018,friends3_fmri.mp4,1021.147
018,friends3_fmri.mp4,1033.765
018,friends3_fmri.mp4,1086.715
018,friends3_fmri.mp4,1114.012
018,friends3_fmri.mp4,1231.254
018,friends3_fmri.mp4,1253.439
018,friends3_fmri.mp4,1256.557
018,friends3_fmri.mp4,1268.616
018,friends3_fmri.mp4,1345.143
018,friends3_fmri.mp4,1374.066
018,friends3_fmri.mp4,1427.042
018,friends3_fmri.mp4,1500.482
