ParticipantID,VideoName,BoundaryTime(s)
018,friends2_fmri.mp4,-0.008
018,friends2_fmri.mp4,55.862
018,friends2_fmri.mp4,67.271
018,friends2_fmri.mp4,69.639
018,friends2_fmri.mp4,72.891
018,friends2_fmri.mp4,80.531
018,friends2_fmri.mp4,84.371
018,friends2_fmri.mp4,87.892
018,friends2_fmri.mp4,100.417
018,friends2_fmri.mp4,187.883
018,friends2_fmri.mp4,200.644
018,friends2_fmri.mp4,214.154
018,friends2_fmri.mp4,246.479
018,friends2_fmri.mp4,257.825
018,friends2_fmri.mp4,277.788
018,friends2_fmri.mp4,311.164
018,friends2_fmri.mp4,345.324
018,friends2_fmri.mp4,361.736
018,friends2_fmri.mp4,442.216
018,friends2_fmri.mp4,461.498
018,friends2_fmri.mp4,506.787
018,friends2_fmri.mp4,560.744
018,friends2_fmri.mp4,612.302
018,friends2_fmri.mp4,614.986
018,friends2_fmri.mp4,644.959
018,friends2_fmri.mp4,670.93
018,friends2_fmri.mp4,712.746
018,friends2_fmri.mp4,755.096
018,friends2_fmri.mp4,772.477
018,friends2_fmri.mp4,921.494
018,friends2_fmri.mp4,944.53
018,friends2_fmri.mp4,977.94
018,friends2_fmri.mp4,992.05
018,friends2_fmri.mp4,1059.905
018,friends2_fmri.mp4,1062.74
018,friends2_fmri.mp4,1086.691
018,friends2_fmri.mp4,1215.209
018,friends2_fmri.mp4,1217.294
018,friends2_fmri.mp4,1233.941
018,friends2_fmri.mp4,1235.649
018,friends2_fmri.mp4,1243.799
018,friends2_fmri.mp4,1248.819
018,friends2_fmri.mp4,1250.604
018,friends2_fmri.mp4,1253.34
018,friends2_fmri.mp4,1257.843
018,friends2_fmri.mp4,1263.966
018,friends2_fmri.mp4,1266.434
018,friends2_fmri.mp4,1346.83
018,friends2_fmri.mp4,1351.166
