Time(s),BoundaryDensity
4.0539999999999985,0.0003436478908619413
5.382587587587586,0.0003072510708589711
6.711175175175173,0.00023801378788430185
8.039762762762761,0.00023500981254038868
9.368350350350347,0.00037549911011543576
10.696937937937935,0.0006525529585902364
12.025525525525524,0.0009623472890867466
13.35411311311311,0.0011993796114064595
14.682700700700698,0.00140247882095112
16.011288288288284,0.001720538928328421
17.339875875875872,0.0021475761556370176
18.66846346346346,0.0023956064034916344
19.99705105105105,0.0021778607345893496
21.325638638638637,0.0015531424946201092
22.65422622622622,0.0008583940849616375
23.98281381381381,0.0003673932611349557
25.311401401401397,0.00012649183608919804
26.639988988988986,5.376413469043597e-05
27.968576576576574,7.488402326282237e-05
29.29716416416416,0.00015572504084543853
30.625751751751746,0.0002624875050797797
31.954339339339334,0.0003353594677862523
33.28292692692692,0.00032377480896446506
34.61151451451451,0.00023924279264601187
35.9401021021021,0.00014889899838622537
37.26868968968968,0.00012228344645585676
38.59727727727727,0.00020048737749226605
39.92586486486486,0.0003938377496877061
41.25445245245244,0.0006724500448491634
42.58304004004003,0.0009556165291717058
43.911627627627624,0.001134065091290469
45.240215215215215,0.0011373731657987347
46.56880280280279,0.0010145493255065846
47.897390390390385,0.0009440343525910202
49.225977977977976,0.0011049956236817704
50.554565565565554,0.0014839324946665485
51.883153153153145,0.0018281202957925755
53.21174074074074,0.0018542227889540672
54.540328328328314,0.0015079925501487311
55.868915915915906,0.0009826476604864799
57.1975035035035,0.0005147941383671278
58.52609109109109,0.00021703354760071656
59.85467867867867,7.4742298709314e-05
61.18326626626626,2.9051196953380136e-05
62.51185385385385,4.5567433433313525e-05
63.84044144144143,0.000143292165825851
65.16902902902902,0.0003919812787372834
66.49761661661661,0.0008642218383852364
67.8262042042042,0.0015317773224315157
69.15479179179178,0.002194809970790385
70.48337937937937,0.0026066577536717544
71.81196696696696,0.002743199177223701
73.14055455455456,0.002852550012192687
74.46914214214213,0.003145937796650931
75.79772972972972,0.003546359581604224
77.12631731731732,0.003825566222667561
78.4549049049049,0.0038748329016225287
79.78349249249248,0.0037601336768218617
81.11208008008008,0.0036022192506496215
82.44066766766765,0.003485394004004107
83.76925525525525,0.0034408531686978597
85.09784284284284,0.0034534994658028677
86.42643043043043,0.0034816615934460406
87.755018018018,0.003490631585333349
89.0836056056056,0.0034718987510659
90.41219319319319,0.0034320215102336122
91.74078078078077,0.0033770376845161914
93.06936836836836,0.0033167768188778956
94.39795595595595,0.0032708098396349544
95.72654354354354,0.0032564902892061507
97.05513113113112,0.003275123674812291
98.38371871871871,0.003309567404104771
99.7123063063063,0.0033298296252497256
101.04089389389388,0.003310885358341309
102.36948148148147,0.0032541582833605013
103.69806906906906,0.003185260878183436
105.02665665665664,0.003124867822825032
106.35524424424423,0.0030597988261743163
107.68383183183182,0.0029442185065996817
109.01241941941942,0.0027414304133695166
110.341007007007,0.0024744492370037596
111.66959459459459,0.0022249972362779515
112.99818218218218,0.002060967225768187
114.32676976976975,0.001964922057318268
115.65535735735735,0.0018550827780710374
116.98394494494494,0.001670637873671545
